# Created by Octave 4.2.1, Wed Feb 28 10:57:53 2018 CET <foetisch@mathicsepc61>
# name: data
# type: matrix
# rows: 4752
# columns: 2
 1.05000306224563 -0.0122823926095246
 1.057782367146296 -0.01236544153553819
 1.065710780747654 -0.01244995806015864
 1.073634625360713 -0.01253430048414263
 1.081386992715316 -0.01261669621650922
 1.088960760515762 -0.01269707767684294
 1.096515004397807 -0.01277713783395119
 1.104221716512466 -0.01285869654621388
 1.112097602630086 -0.01294192318654824
 1.119974582405883 -0.01302503751967996
 1.127664780056541 -0.01310606134490989
 1.135155906508122 -0.01318487405374671
 1.142621954756868 -0.01326331143170538
 1.150255578307349 -0.01334339438043697
 1.158080749338053 -0.0134253661797477
 1.165913885765983 -0.01350729899418254
 1.173543632865835 -0.01358698645681147
 1.180951489097666 -0.01366424502080309
 1.18832757098261 -0.01374106333246725
 1.195887421700028 -0.01381968291319022
 1.20366373112783 -0.01390043466468721
 1.211456299806022 -0.01398123417344923
 1.219027503729252 -0.01405962209108295
 1.226351415492862 -0.01413534056358522
 1.233635537168286 -0.01421054143250373
 1.241120714764504 -0.01428770776991491
 1.248850039931457 -0.01436727383477971
 1.256605588693049 -0.01444699000220849
 1.264120375816657 -0.01452411672343807
 1.271359641210964 -0.01459830880154339
 1.278549579625354 -0.01467189177342933
 1.285958936749525 -0.01474761248003866
 1.293643153080593 -0.01482602652601424
 1.301365517068078 -0.01490471114073322
 1.308826268291195 -0.01498061683880791
 1.315980183608437 -0.01505329613457237
 1.323073485986965 -0.01512525874623482
 1.330405593581147 -0.01519953865644338
 1.338046537331424 -0.01527683329165196
 1.345739848553045 -0.01535453997895833
 1.353149240092189 -0.0154292669844871
 1.360217136410987 -0.01550044739271939
 1.367211127941194 -0.01557078532191076
 1.374464237172171 -0.01564362620484432
 1.38206365297994 -0.0157198324752937
 1.389732340804643 -0.01579661661655401
 1.39709339067253 -0.01587020979095342
 1.404074684460625 -0.01593990598081507
 1.410966487635468 -0.01600861330715414
 1.418138489033796 -0.01608001356593089
 1.425697957716839 -0.01615516027884866
 1.433346735345095 -0.01623107879347952
 1.440662855625377 -0.01630358594181089
 1.447557117281352 -0.01637181400427685
 1.454343687325494 -0.01643888361906235
 1.461432068487249 -0.01650883799090352
 1.468952909727674 -0.01658295082076245
 1.476586739860991 -0.01665806175139553
 1.483861794313106 -0.0167295340675966
 1.490668839156639 -0.01679631235438968
 1.497347021020836 -0.016861736565038
 1.504348825345428 -0.01693023584673765
 1.511831969425391 -0.01700333617903783
 1.519456000176498 -0.01707769800306196
 1.526694365687928 -0.01714819053107314
 1.533414372200528 -0.01721354072113913
 1.539980985624138 -0.01727731210285119
 1.546892776177451 -0.01734434294034161
 1.554338599178908 -0.01741644641375377
 1.561958058872442 -0.01749011698632798
 1.569164687619444 -0.01755968906561775
 1.575798347411483 -0.0176236374895965
 1.582250307266553 -0.01768575004025631
 1.589068142066192 -0.01775129483989649
 1.596476260633153 -0.01782240956641007
 1.604096297958579 -0.01789544458533191
 1.611276774599134 -0.0179641602269791
 1.617825477137525 -0.01802673946416974
 1.6241599562412 -0.01808719011446716
 1.630879384008386 -0.01815122715635226
 1.638248409851052 -0.01822135163969167
 1.645873864680968 -0.0182938025189036
 1.653034449282742 -0.01836173062737699
 1.659500501190288 -0.0184229813578956
 1.665715141355023 -0.01848177187165478
 1.672331229795931 -0.01854427572879733
 1.67965849177223 -0.01861339657296185
 1.687293583289661 -0.01868530763170058
 1.694441225965923 -0.01875252194826812
 1.700828098958195 -0.01881249498977029
 1.706921272371565 -0.01886963425230397
 1.713428683588993 -0.0189305766368004
 1.720709937392795 -0.01899866624561194
 1.728357862069694 -0.01907007118188014
 1.73550016984929 -0.01913664978252793
 1.741812762527131 -0.01919540816235776
 1.747783878702779 -0.01925091479047275
 1.754177007099017 -0.01931026594708809
 1.761406169286379 -0.01937728055869185
 1.769068614159798 -0.01944819829808849
 1.776213745620104 -0.01951422244308708
 1.78245863248017 -0.01957184325597698
 1.788308475450389 -0.01962574836915853
 1.794581660638757 -0.01968347910264421
 1.801750622552168 -0.01974935765513256
 1.809427220865536 -0.01981978785987343
 1.816583681722041 -0.01988533998348868
 1.822769309379897 -0.01994191567758065
 1.828500376061128 -0.01999426555342357
 1.834648195110613 -0.0200503498949432
 1.84174678711282 -0.02011501432392108
 1.849434572584294 -0.02018493309579983
 1.856610888927086 -0.0202500937699072
 1.862747668335601 -0.02030573242395024
 1.868364464750695 -0.02035659064818543
 1.87438209415055 -0.02041100903857854
 1.881398271502216 -0.02047436657795143
 1.8890912176442 -0.02054372312870756
 1.895191457943513 -0.02059863537938298
 1.901267948896351 -0.02065326011883635
 1.907789643207142 -0.02071180529898077
 1.914820912928126 -0.02077483009275483
 1.921877895447581 -0.02083798630603838
 1.928412724032973 -0.02089638039519304
 1.934421187381223 -0.02094999520193126
 1.940387940378186 -0.02100316664513218
 1.946830633059574 -0.02106049983280337
 1.953841295796575 -0.02112279351350237
 1.960903556059436 -0.02118544669727314
 1.967404201813971 -0.02124302899053687
 1.973321745274436 -0.02129537221876218
 1.979175586694863 -0.02134708336532757
 1.985534696415795 -0.02140318072758843
 1.99252391427606 -0.02146474383247918
 1.999596821294857 -0.0215269451135743
 2.006069240162512 -0.02158377749809308
 2.011897762308082 -0.0216348837181523
 2.017635950815649 -0.02168513181195724
 2.023906171815225 -0.02173996401775516
 2.030871589531841 -0.02180078393522869
 2.037959996102001 -0.02186257867928572
 2.044411061993493 -0.02191872956379663
 2.050153777711407 -0.02196864413027348
 2.055774266907389 -0.02201743279902098
 2.061949621904316 -0.0220709656809328
 2.068887010217161 -0.02213101402137324
 2.075994852916319 -0.02219243855784299
 2.082432370603872 -0.02224798273600946
 2.088094086799814 -0.02229676377890424
 2.093595830839043 -0.02234410544855782
 2.099669808858736 -0.0223963013711016
 2.106572749817616 -0.02245553182204615
 2.113702562214298 -0.02251660957300566
 2.120135196696717 -0.0225716273740747
 2.125722553957795 -0.02261934740560627
 2.131105837563402 -0.02266526581466597
 2.137071634936548 -0.02271608586767735
 2.143931321255781 -0.02277443312476836
 2.151083690466108 -0.02283517042795524
 2.157520780191509 -0.0228897459149074
 2.163042413891149 -0.02293649267559247
 2.168309173722808 -0.02298102520166013
 2.174160041075058 -0.02303043219841602
 2.18096527366866 -0.02308781262810404
 2.188138301875013 -0.02314819479255601
 2.19360487071767 -0.02319414162568095
 2.199046997187728 -0.02323982409386571
 2.20511745551789 -0.02329071156236475
 2.21193159328905 -0.02334774587963479
 2.21879763749927 -0.02340512132212072
 2.224913275295892 -0.02345614611220331
 2.230295595054884 -0.02350098993081897
 2.235620438317667 -0.02354529833353567
 2.241595427867252 -0.02359494968676724
 2.248383551270485 -0.02365127196843684
 2.255274331795868 -0.02370835243924306
 2.261380926718261 -0.02375885710876701
 2.266685803406792 -0.0238026696947584
 2.271893278957067 -0.02384562361419268
 2.277765109272322 -0.02389399300125285
 2.284517938986335 -0.02394953493287561
 2.291434710923651 -0.02400633150401062
 2.297542251900584 -0.02405640307785176
 2.30277852046966 -0.02409927117941285
 2.307870156103914 -0.02414090314820753
 2.313631125406422 -0.0241879460530008
 2.32033684911812 -0.02424262056652859
 2.32727847014437 -0.02429912455477632
 2.332456971402529 -0.0243412126173982
 2.337610661373542 -0.02438304633411647
 2.34346668603695 -0.02443051715118401
 2.35016892309045 -0.02448476401474328
 2.356940773802096 -0.02453948381251287
 2.362865639798477 -0.0245872836664248
 2.367971363443792 -0.02462841766584849
 2.373009107562901 -0.02466895348202309
 2.37875877207136 -0.02471515627571087
 2.385421670377482 -0.02476861541609987
 2.39222091572124 -0.02482307781596333
 2.397264187957467 -0.02486341335616233
 2.402283073282685 -0.02490350397197556
 2.408038179253293 -0.024949414049918
 2.414687582939438 -0.02500237625849543
 2.421416039180879 -0.02505587891543938
 2.427252637093194 -0.02510221571790098
 2.432230863507842 -0.02514168299448599
 2.437135692054037 -0.02518052055230711
 2.442778397186623 -0.02522514187601846
 2.449379144385026 -0.02527725892335549
 2.45613445331099 -0.02533050700206772
 2.461059533996028 -0.0253692691754787
 2.465959124177026 -0.02540778325980751
 2.471614572811233 -0.02545217978876417
 2.47819553589641 -0.02550376183688074
 2.484864925604806 -0.02555594947071158
 2.489732050337026 -0.0255939765067016
 2.494574293960599 -0.02563176282796309
 2.500185210727487 -0.02567548940434431
 2.506740144183543 -0.02572649362824697
 2.513387569058886 -0.02577813066575576
 2.51820094969661 -0.0258154638575695
 2.522988979229 -0.02585255517372939
 2.528554890956792 -0.02589561545298691
 2.535079746668253 -0.02594601619698884
 2.541702009764385 -0.02599708321547142
 2.546465618445422 -0.02603376123155227
 2.551203505095889 -0.02607019692278105
 2.556725395870536 -0.02611260576748627
 2.563216757431504 -0.02616238284470233
 2.569809517589651 -0.02621285214910148
 2.574526791864847 -0.02624890882683272
 2.579218086921533 -0.02628472354988449
 2.584696923686665 -0.02632649547078053
 2.591151988022206 -0.02637563389281398
 2.597711541695077 -0.02642548331479494
 2.602385375983987 -0.02646094772301699
 2.607033070523237 -0.02649617123007792
 2.612469738834208 -0.0265373199049673
 2.618886283591611 -0.02658580949076404
 2.625409614235264 -0.02663502260919593
 2.630042398558995 -0.02666991946789024
 2.634648961837723 -0.026704577026595
 2.640044254274222 -0.02674511523196399
 2.646420573955025 -0.02679294999280389
 2.652905303927702 -0.02684151561306224
 2.65749898548091 -0.02687586587138119
 2.662066428091703 -0.02690997885714678
 2.667421045242659 -0.02694991849639141
 2.673755873555408 -0.02699709593801081
 2.67923648664246 -0.02703784681767857
 2.684702686082024 -0.02707843077854974
 2.69009975063553 -0.02711844285852885
 2.695433576167184 -0.02715792891380081
 2.700765662110058 -0.02719734531536908
 2.706153523588458 -0.02723711640561919
 2.711593082336798 -0.0272772103440541
 2.717019214098055 -0.02731714644690147
 2.722370108203481 -0.02735647117346637
 2.727650728936619 -0.02739522334479548
 2.73292866102669 -0.02743390015218342
 2.738268706917062 -0.02747297556988922
 2.743668184742001 -0.02751242802833917
 2.749055519680319 -0.02755173374128235
 2.754360936733111 -0.02759038508571813
 2.759588190529655 -0.02762841196322324
 2.764811501464361 -0.02766635566324508
 2.770103815822561 -0.02770474511565684
 2.775464226060875 -0.02774357156384919
 2.780814132001308 -0.02778226472060313
 2.786074815560049 -0.02782025678045819
 2.791248494599245 -0.02785756653999837
 2.796416617282051 -0.02789478287287801
 2.801661220477282 -0.02793249548796189
 2.806983617583703 -0.02797071140688539
 2.812297570099772 -0.02800881026481026
 2.817514322571437 -0.0280461573167652
 2.822634172604493 -0.02808275772663679
 2.827746431426023 -0.02811925164835997
 2.832943270606743 -0.02815629592411675
 2.838228750580178 -0.02819391680309647
 2.843508344594218 -0.02823144010417402
 2.84868203727384 -0.02826815666403055
 2.853747757695046 -0.02830405509740486
 2.858803359586293 -0.02833983074260256
 2.863952297725469 -0.02837621448891294
 2.869201997403957 -0.02841325581471991
 2.874448959520414 -0.0284502228486045
 2.879580544207225 -0.02848632373951984
 2.884591789293824 -0.0285215271947893
 2.889589814784965 -0.02855658784180828
 2.894690618113047 -0.02859231811390828
 2.899905712846457 -0.02862879534888133
 2.905121914240431 -0.02866522601659681
 2.910212436688332 -0.02870072644685732
 2.915168818482127 -0.02873524157875786
 2.92010821311499 -0.028769589619269
 2.925160536735445 -0.02880467264193039
 2.930342235769012 -0.02884060118706307
 2.935529705317897 -0.02887651606306841
 2.940580320816925 -0.02891143171487211
 2.945481414281441 -0.02894526488017186
 2.950360980881388 -0.02897890179660786
 2.955364352361551 -0.02901334287815324
 2.960513891034978 -0.02904873801579151
 2.965674828186975 -0.02908415840494158
 2.970686819610353 -0.02911850553581375
 2.975532170902355 -0.02915166285851375
 2.980350563425959 -0.02918458921385971
 2.985304364171533 -0.02921839264931464
 2.990422991740347 -0.02925326945842834
 2.995559778332459 -0.02928821744265668
 3.000534577014841 -0.02932201300121775
 3.005323715970732 -0.02935450046366192
 3.010079435926364 -0.02938671590973683
 3.014982880197348 -0.02941988487281447
 3.020071841710002 -0.02945425810774438
 3.025187051552691 -0.02948875657495058
 3.030126261376642 -0.02952201833270875
 3.034858719635972 -0.02955384190074485
 3.039550116437733 -0.02958534521316051
 3.044402227966582 -0.02961788163750005
 3.04946273817243 -0.02965176555861006
 3.05455914266813 -0.02968583820303177
 3.059464567710892 -0.02971858490358484
 3.064139904283524 -0.02974975069594591
 3.068765181360354 -0.02978053984647579
 3.073564767723449 -0.0298124442978148
 3.078597974456015 -0.02984585243971817
 3.08367854177329 -0.02987952371881165
 3.088552217767978 -0.02991177524508966
 3.093170054281418 -0.02994228975933804
 3.097727283327097 -0.02997236203945883
 3.102472908543872 -0.03000363358246721
 3.107479842459084 -0.03003657844273119
 3.112547726801383 -0.03006987347008923
 3.117391956446798 -0.0301016510287691
 3.121952024748837 -0.03013152143820355
 3.126439171154789 -0.03016087365097445
 3.131129127506664 -0.03019150971765522
 3.136110634548503 -0.03022400234672384
 3.141169150813706 -0.03025694669379049
 3.145986542547183 -0.0302882730133197
 3.150488747705188 -0.03031750755066757
 3.154903710924443 -0.03034613629157808
 3.159535991772791 -0.03037613256283693
 3.164492644468416 -0.03040818203547121
 3.169545222116388 -0.03044080140703784
 3.174338731235242 -0.0304717009412105
 3.178783233120192 -0.03050030938480886
 3.183123906365832 -0.03052821143508624
 3.187696182882146 -0.03055756175366267
 3.192628166849461 -0.03058917450536874
 3.197678275203798 -0.03062149424594815
 3.202451245040374 -0.0306519933679187
 3.206838561375381 -0.03067998764304317
 3.211102915476625 -0.03070716050003337
 3.215612521724445 -0.03073585684160179
 3.220519495092524 -0.0307670358631051
 3.225570530912047 -0.03079908024529317
 3.230326729978747 -0.03082920740650952
 3.23465786261976 -0.0308566023065596
 3.238844058730311 -0.03088304487332729
 3.243287991416831 -0.03091107741278605
 3.248168917890931 -0.03094182131537244
 3.253224045465909 -0.03097361256092408
 3.257967693964652 -0.03100339837520136
 3.262244277810667 -0.03103021239213309
 3.266350812529067 -0.0310559258397729
 3.270725753741418 -0.03108328315993604
 3.275578715563106 -0.03111358515842651
 3.280640650839059 -0.03114514215391697
 3.285376426684076 -0.0311746193491343
 3.289600896496415 -0.03120087557739494
 3.293626780229925 -0.03122586437554456
 3.29792915305005 -0.03125253387227285
 3.302751158702127 -0.0312823807830345
 3.307821893463332 -0.03131371748271696
 3.312554904327372 -0.03134292064373684
 3.316730668531815 -0.031368647685701
 3.320675633018356 -0.03139292076647744
 3.324901700130486 -0.03141888930217306
 3.329688513107698 -0.03144826071821199
 3.33476898466374 -0.03147938428524549
 3.339504689393992 -0.03150834929706651
 3.343636291818993 -0.03153358205257865
 3.347501015328623 -0.03155715402986208
 3.351647028356705 -0.03158240886932096
 3.356393055756211 -0.0316112767402899
 3.361482782821633 -0.03164218556741754
 3.366226844473998 -0.03167094866663708
 3.370320086137872 -0.03169572884276702
 3.374106415549975 -0.03171862115681591
 3.378168816798039 -0.03174315118030518
 3.382867105385164 -0.03177148006481489
 3.387963830709649 -0.03180216192689606
 3.392721886578573 -0.03183075829426843
 3.396783872762148 -0.03185513444009839
 3.400495012485013 -0.03187737624985112
 3.404470680970851 -0.03190117337945414
 3.409113066856428 -0.0319289216110786
 3.414212466586065 -0.03195935230250414
 3.418251543605673 -0.03198341794193814
 3.422274816211494 -0.03200735712654736
 3.426591516565186 -0.03203300651741413
 3.431244104186262 -0.03206061025308083
 3.435913713874835 -0.03208827165432596
 3.440239204096984 -0.03211385545249897
 3.444217583460481 -0.03213735287763621
 3.448168328270205 -0.03216065591889387
 3.45243281850802 -0.03218577479581236
 3.457071723540562 -0.03221305804451829
 3.461744686408129 -0.03224049832690714
 3.466047469236478 -0.03226572599114901
 3.469965698237293 -0.03228866641127649
 3.473841810027238 -0.03231133020441442
 3.478051077609698 -0.03233590823343155
 3.48267577505689 -0.03236287140631108
 3.487355648630581 -0.0323901130058591
 3.491639643583178 -0.03241501152853198
 3.495498951784221 -0.032437409928498
 3.499298605959257 -0.03245943319707902
 3.503449159781793 -0.03248345763796349
 3.508058130158477 -0.03251009543772193
 3.512748138187745 -0.03253715831080863
 3.517017870038768 -0.0325617575318599
 3.520820350638275 -0.03258363358146809
 3.52454217584905 -0.03260501780872598
 3.528630079611503 -0.03262847379525836
 3.533220572990437 -0.03265477406295288
 3.537923342992721 -0.03268167426289546
 3.542183951715265 -0.03270600681847808
 3.545932744225305 -0.03272738574751686
 3.549576023685477 -0.032748136229893
 3.553596984795594 -0.03277100735628748
 3.558164811067851 -0.03279695012161067
 3.562882054103958 -0.03282369811164839
 3.567139250402057 -0.03284779907504309
 3.570838701854503 -0.03286871238589915
 3.574403591394049 -0.0328888393338455
 3.578353117685548 -0.03291110860052584
 3.582892510252672 -0.03293666559223806
 3.587624662211835 -0.03296326441856572
 3.591884607031159 -0.03298717052789324
 3.59554038118197 -0.03300765638203167
 3.599028122536756 -0.03302717594401777
 3.602901749153951 -0.03304882705668884
 3.607405357578936 -0.03307396196029155
 3.612151221949834 -0.03310040551689763
 3.615770322087746 -0.03312053964703906
 3.619373282875701 -0.0331405582389139
 3.623391464949954 -0.03316285356173641
 3.627900967965413 -0.03318783689459005
 3.632444666406685 -0.0332129689018539
 3.636492527866853 -0.03323532317036171
 3.640055820166902 -0.03325497376035814
 3.643581180452155 -0.03327439046886794
 3.647536264808164 -0.03329614473497117
 3.652028624655352 -0.03332081656727809
 3.656588655301969 -0.03334581918338467
 3.660630429400592 -0.03336794504388071
 3.664142392520832 -0.0333871434023289
 3.667590080030531 -0.03340596671400561
 3.671476984111202 -0.03342715986870104
 3.675946093946429 -0.03345149045319575
 3.680523310770524 -0.03347636865663597
 3.68456559647417 -0.03349830418200955
 3.688032050823523 -0.03351708817219354
 3.691403056644867 -0.03353533222876717
 3.695216684901653 -0.03355594477141707
 3.699654760079702 -0.03357989613321952
 3.704248436637565 -0.03360464627740014
 3.707676531334402 -0.03362308785496875
 3.711088224488845 -0.03364141821329098
 3.714964433553504 -0.03366221642128678
 3.719400237885686 -0.03368598065784786
 3.723882010364747 -0.03370995165131688
 3.727803631565266 -0.03373089321896421
 3.73118350565989 -0.03374891650533592
 3.734518456648541 -0.03376667821673805
 3.738324327691156 -0.03378692120614302
 3.742734168891697 -0.03381034074409951
 3.747234070310816 -0.03383419898893418
 3.750572543737442 -0.03385187210583957
 3.753894887988536 -0.03386943810160277
 3.757704279642472 -0.03388955241819546
 3.762105236048303 -0.03391275451314729
 3.766558433202956 -0.03393619309976058
 3.770421646044895 -0.03395649377669853
 3.773717019708403 -0.03397378621791506
 3.776963865891034 -0.03399080318482613
 3.780698907713467 -0.03401035312497714
 3.785067725736274 -0.03403318530196209
 3.789538701970669 -0.03405651241211029
 3.79279884260474 -0.03407349564278871
 3.796042119785796 -0.03409037035800273
 3.799785531097492 -0.03410982147197003
 3.804141292822401 -0.03413241947525933
 3.808555522561521 -0.03415528264247385
 3.811777265564583 -0.03417194359275442
 3.814982546096909 -0.03418849925350268
 3.818696474225947 -0.03420765681057674
 3.823035044650473 -0.03423000186269479
 3.827434783378527 -0.03425262406718969
 3.830620920324425 -0.03426898085149663
 3.833790282532903 -0.03428523183793178
 3.837474415581159 -0.03430409744666888
 3.841793110850413 -0.03432617828159729
 3.846176236472731 -0.03434855097799553
 3.849329400722659 -0.03436462056302735
 3.852465543694357 -0.03438058415319276
 3.856120533317885 -0.03439916432699824
 3.860417087126895 -0.03442097207248374
 3.864780720864725 -0.03444308309519685
 3.867903192205024 -0.03445888033181522
 3.871008471152191 -0.03447457173512962
 3.874634957926023 -0.03449287283457686
 3.878907509961442 -0.03451440089667431
 3.883249194738275 -0.03453624050062053
 3.886342893306274 -0.03455177814905368
 3.889419292489779 -0.03456721042486183
 3.893017863274816 -0.03458523844632634
 3.897264938002166 -0.03460648233986453
 3.901582671654947 -0.03462804329971534
 3.90464918330716 -0.0346433322121046
 3.907698341167416 -0.03465851645232537
 3.911269521323705 -0.0346762769974252
 3.915489985905991 -0.03469723407744681
 3.919782189696771 -0.03471851146118932
 3.922822806634836 -0.03473356083427381
 3.925846057458603 -0.03474850642231381
 3.929390311418703 -0.03476600470988327
 3.933583324380925 -0.03478667386608674
 3.937210955757781 -0.03480452748977827
 3.940829046872204 -0.03482230798406117
 3.944401386979773 -0.03483983796414954
 3.947931878406138 -0.03485713752058985
 3.951461218299472 -0.03487440656168268
 3.955027466350766 -0.03489183095988341
 3.958627922757559 -0.03490939676315566
 3.962219491718948 -0.03492689341559411
 3.965761271174467 -0.03494412225331782
 3.969256547065915 -0.03496110028560866
 3.972750043510152 -0.03497804530209485
 3.976284642506244 -0.03499516491540611
 3.979858568170539 -0.03501244967186007
 3.983424456020101 -0.03502967013510713
 3.986936133726053 -0.03504660395131776
 3.990396086841062 -0.03506326422311672
 3.993853430665783 -0.0350798880574187
 3.997356436311143 -0.03509670713900546
 4.000904501880415 -0.03511371762594789
 4.004445613828088 -0.03513066971279139
 4.007927681879634 -0.03514731468362773
 4.011352174742713 -0.03516366077709237
 4.014772990737074 -0.03517996594457376
 4.018244416593788 -0.03519648849384878
 4.021767319928102 -0.03521323149351403
 4.025284632485538 -0.03522992320230664
 4.028737621917514 -0.03524628558235305
 4.032126486325102 -0.03526232090106916
 4.035510327467365 -0.03527830957354025
 4.038950138646115 -0.03529453931396499
 4.042448605101109 -0.03531102161223661
 4.045943173758648 -0.03532746115360942
 4.049367661188897 -0.03534354730217394
 4.052720698255357 -0.0353592750765971
 4.056067039791469 -0.03537494906605245
 4.059475145703043 -0.03539088941966752
 4.062949927665117 -0.03540711780131429
 4.06642289505402 -0.03542331362580015
 4.069819510369641 -0.03543913003680355
 4.073136491345905 -0.0354545533331611
 4.076444724871164 -0.03546991407647229
 4.079820970910616 -0.03548556813475972
 4.083272846258826 -0.03550154937385893
 4.086725450681367 -0.03551751019980069
 4.09009488593885 -0.0355330635358451
 4.093375554117448 -0.03554818526975791
 4.096644981892076 -0.03556323381535358
 4.099989139920659 -0.03557860430602989
 4.103418908974719 -0.03559434514980864
 4.106852493095547 -0.03561007999055425
 4.11019551283078 -0.03562537712181377
 4.113439586955634 -0.03564020007829343
 4.11666941678803 -0.03565493707626406
 4.119981174275153 -0.03567002632562006
