# Created by Octave 4.2.1, Wed Feb 28 10:57:53 2018 CET <foetisch@mathicsepc61>
# name: data
# type: matrix
# rows: 4750
# columns: 2
 0 0
 0.0001 -2.219777855017419e-08
 0.00025 -1.345052538988896e-07
 0.0004750000000000001 -4.639440671407364e-07
 0.0008125000000000001 -1.270348007627787e-06
 0.00131875 -3.042887209318979e-06
 0.002078125 -6.612274711224901e-06
 0.003068908429183937 -1.23031939890322e-05
 0.004180417480371851 -1.945805669633691e-05
 0.005431786424362861 -2.799775657342544e-05
 0.006858496017239275 -3.801763323277652e-05
 0.008510608298484825 -4.977209421689199e-05
 0.01046096598760673 -6.371864762908869e-05
 0.01282015451211988 -8.061172739131736e-05
 0.01576451430258767 -0.0001016912706922918
 0.01958819612944497 -0.0001290435958124353
 0.02475814718823554 -0.0001659805642774895
 0.03148461440402868 -0.000213958788740653
 0.03691738179928408 -0.0002526431975389581
 0.04207982610814735 -0.0002893479119252049
 0.04699411560935398 -0.0003242386052443536
 0.05191478527716072 -0.0003591263468025965
 0.05708948853722806 -0.0003957632143304199
 0.0625240463083612 -0.0004341824595069413
 0.06794232902528038 -0.0004724279995304294
 0.0730656371522773 -0.0005085372558536252
 0.07791166376654982 -0.0005426437434905938
 0.08275752981861959 -0.0005767022866138268
 0.08787955646908222 -0.0006126510046342237
 0.09329439943898238 -0.0006505980668059821
 0.09870199579057257 -0.0006884359974167165
 0.103788391737528 -0.0007239728646090739
 0.1085653954180963 -0.000757300792223491
 0.1133339407296383 -0.0007905243486780728
 0.1184015067440744 -0.0008257816923440181
 0.1237981257872651 -0.0008632722319737703
 0.1291990501485475 -0.0009007345666475821
 0.1342511472812656 -0.0009357243142213282
 0.1389586083781627 -0.0009682809906162925
 0.1436472342345186 -0.001000663516877651
 0.1486581313665842 -0.001035223544700451
 0.1540376450588497 -0.001072270328225555
 0.1594360719863811 -0.001109389410869159
 0.1644569433729692 -0.001143859906384656
 0.1690947029186605 -0.00117565506923467
 0.1737008058046356 -0.001207190804660715
 0.178652349424133 -0.001241044597773326
 0.1840153302559621 -0.001277656404977863
 0.1894155020558047 -0.001314464255024459
 0.1944087548396249 -0.001348446370357088
 0.1989771635287967 -0.001379493112650928
 0.2034982424642996 -0.001410177301975341
 0.2083872294570319 -0.00144331278495276
 0.213733490399528 -0.001479493097601869
 0.2191395766021331 -0.001516020458543147
 0.2241094241379889 -0.001549548441847758
 0.2286095196348437 -0.001579864287438511
 0.2330433190140696 -0.001609694110866141
